wav_file,label,transcription
Ses05F_impro02_M039,4,three weeks ?
Ses04F_script01_1_F021,2,i m just saying .
Ses01M_impro07_M021,4,oh you mean it s not really sport that what you re saying ?
Ses02F_script02_2_M041,1,i don t know . it seemed like a pretty good spot to me . i mean look at the view you have of the moon from here .
Ses03M_impro03_F002,4,shut up . oh my god . really ? just like that ? you just asked the question and what . . .how did you ask ?
Ses05F_impro03_M011,1,thirty nine yeah . i can t believe it . so you broke our pact . thanks a lot .
Ses04F_impro04_M009,5,look at me like you know . i mean hey i it took me you know like six years to get where i am now . i mean 
Ses03M_impro07_M018,1,we re doing what we want to do then four years later we re going to be working professionals making money sipping martinis every day .
Ses05F_script01_1_M017,2,you know .
Ses05M_impro04_M000,2,uh god . i don t know what to do anymore . like i said 
Ses01F_impro04_F017,2,why ? it s a piece of paper .
Ses02M_script03_1_M005,1,hello ? hello ? what ? wrong number .
Ses04F_impro04_F013,0,i don t even i mean you have to have some kind of an idea . something you could possibly throw out there that i could maybe use .
Ses05M_impro08_M022,5,i completely understand .
Ses05M_impro02_F017,3,but so many people have died .
Ses05F_script01_2_M003,2,how do you know he is even thinking about it ?
Ses04M_script03_1_M000,3,good god .
Ses01M_script03_1_F002,3,what we re going to do ?
Ses02F_impro07_F005,1,yeah i know .
Ses01M_script03_2_M012,5,i ll have a little i think .
Ses03M_script03_2_M031,0,oh what an interesting topic . what about a child of four and a child of six ? a child of nine ?
Ses03M_impro07_F003,4,no way . are you serious ? oh my god . congratulations . i m so excited .
Ses03M_impro05b_M015,0,of course i had my name tags on the luggage .
Ses05M_impro03_F026,5,are you going to start right away ?
Ses03M_script01_3_F013,1,look i ve been ready for a long long time now .
Ses05F_script01_3_F025,2,because you can t feel like that anymore chris you hear me ? i mean everything that you have you deserve . and that includes me . and your father ? your father put hundreds of planes in the air you should be proud . a man should be paid for that .
Ses04M_script03_1_M002,3,it must be them then .
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses01M_impro06_F012,5,yeah .
Ses01M_impro02_F005,2,they said you re home for at least four years .
Ses01F_script03_1_M008,1,what shall we do if they suddenly walk in on us . laughter 
Ses01M_script01_1_M037,5,yes on this i would .
Ses04F_script02_1_M006,4,whose is it ?
Ses04M_impro02_M022,2,i ve asked already . i can t go back .
Ses05F_script03_1_M001,1,i wonder .
Ses03M_impro05a_F020,2,calm . sir okay basically what what s going to happen here is you re going to give me your contact information and we will contact you 
Ses02F_script02_1_F001,5,what flashlight ?
Ses04M_script01_1_F002,4,when ?
Ses01M_script03_1_M000,3,good god .
Ses05M_script01_1_F012,2,how are you gonna prove it ? can you prove it ?
Ses01F_script03_2_M033,0,will you turn that off it s driving me mad .
Ses03M_impro01_M015,0, no . i m not waiting . . .i m not coming back again . i don t have time to come back five days .
Ses04M_impro03_F007,1,yeah it is .
Ses05M_impro02_F001,4,what ?
Ses04F_impro07_F060,1,yeah .
Ses05M_script01_3_M002,4,why ?
Ses03M_impro02_M032,4,what ?
Ses05F_impro01_F004,2,can you just can i just get the right 
Ses03M_script03_2_M006,0,and what about me ?
Ses05M_script01_1b_F001,4,what do you mean ? i was the first one up he was still in bed .
Ses03M_impro05a_M012,0,and what are you going to do about it ? you going to call someone ? you going to send me somewhere else ?
Ses04F_impro01_F021,0,i don t need to be . i need to go and do other things with my time . okay .
Ses04F_impro04_F030,0,what s my problem ? what s my problem ? i don t have a job .
Ses04F_impro03_F002,1,look .
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses02M_script03_1_M000,3,good god .
Ses02M_script03_1_M003,3,we re all right darling aren t we whatever happens ?
Ses01F_impro07_M018,5,of course right . that s where the real money is being a student .
Ses01M_script03_1_M001,3,i wonder .
Ses01M_script03_1_F014,1,oh yes meaning just that .
Ses02F_script02_1_M016,1,you think they can hear us talk ? or feel the vibrations in the sand when we move around ?
Ses02M_script01_1_F037,0,well you don t want to think like that .
Ses03F_impro02_M024,2,it doesn t look very good .
Ses01M_script02_2_M045,2,yeah ?
Ses04M_impro06_F005,2, it doesn t really do anything . but 
Ses03M_impro03_M033,5,i m twenty eight years old .
Ses04M_script02_2_M038,4,yeah ?
Ses05F_script02_1_F015,5,i am just not .
Ses04F_impro08_M014,0,okay . you understand that s all i want . just don t give me a problem with this . okay please because i m very sensitive right now
Ses03M_script02_2_M031,0, . . .and you know ? baby the jokes on us . because you know what you get ? do you know what you get carla ? you get this .
Ses05F_script03_2_M004,0,you must admit that he was in love with you wasn t he ?
Ses03M_impro05a_M023,0,what ?
Ses01F_script01_2_M014,2,okay . calm yourself .
Ses03M_impro07_F005,4,i know . oh my god . oh my god joe i am so happy for you . well you know what that means ?
Ses02F_impro05_F003,4,how do you lose a suitcase ? a huge suitcase ?
Ses01M_script01_1_F002,4,how could he see it ? i was the first one up and he was still in bed .
Ses05M_impro03_F001,4,what ? you did ?
Ses03M_script01_1_F002,4,when ?
Ses04M_impro06_M006,2,i mean they re you know they re upset . it s like you know they
Ses05F_impro03_M039,1,of course of course she will . . . of course she will . yeah don t go and disappear like everyone else after they get married and i never see them again . that ll make me mad . you don t want to make me mad . you know how i get when i get mad .
Ses02F_impro03_M007,4,that that is the most romantic thing i have ever heard .
Ses05M_script03_2_M044,0,oh ! marry you again ? i wouldn t marry you again if you came crawling to me on bended knee .
Ses03F_impro07_M008,1,which one ?
Ses05F_script03_2_F038,0,no no . i m tired of listening to you . you re boorish and idiotic and completely overbearing .
Ses05F_impro03_F049,1,l .a . apartment is fine .
Ses01M_script03_1_M003,3,we re okay right darling ? whatever happens we re okay ?
Ses03F_script02_2_M045,1,or not .
Ses05F_script01_1_M013,0,for god s sake mom three years . nobody comes back after three years ! it s insane !
Ses05F_impro05_F038,2,this is ridiculous .
Ses03F_script03_1_F003,3,what are we to do ?
Ses01M_script01_2_F000,0,why did he invite her here ?
Ses02M_script01_2_F009,2,nobody in this house dares take her faith away joe . strangers might but not his father not his brother .
Ses01F_script03_1_M003,3, breathing 
Ses03M_impro04_M002,2,i m tired of the same excuses . no no you re not qualified enough wish you had more education .
Ses01M_script01_3_M039,2,and if you can t see that then it s just loot and there s blood all over it .
Ses01F_script01_1_F002,4,how could he see it ? i was the first one up he was still in bed .
Ses04F_impro03_M028,5,blue ?
Ses03M_script02_2_F014,2,god you don t understand anything .
Ses03F_impro06_F013,2,his poor parents . you know it s their only son .
Ses03M_script03_1_M006,1,no wrong number .
Ses04M_impro07_F013,1,i m glad you did .
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses05M_impro02_F017,3,but so many people have died .
Ses04M_script03_2_M021,0,nothing .
Ses04M_script01_1_M021,0,well then you know it s not only my business .
Ses04F_impro04_F021,2,yeah i i make my
Ses05M_impro03_M001,1,i did it i asked her to marry me .
Ses01F_script03_1_M002,3,it must be them then .
Ses02M_script01_2_F008,2,she knows what i know that s why . she s faithful as a rock . in my worst moments i think of her waiting and i know again that i m right .
Ses01M_script03_2_F017,0,well it s a woman s duty to allure the man . watch me a minute will you ?
Ses03F_script03_1_F002,3,i mean nobody knows we re here except for freda and she wouldn t ring up .
Ses03F_impro04_F011,4,really ?
Ses01F_script03_1_M000,3,good god .
Ses04F_script02_2_M025,2,well what ? want me to breath in your ear ?
Ses03F_impro08_F025,5,is what s going to happen .
Ses05M_impro07_F022,1,oh i m so glad .
Ses02M_script03_1_F022,1,oh charles that was his name charles . it did wiggle so beautifully .
Ses04M_script03_2_M034,0,you must have had a riotous time .
Ses03M_script02_2_M013,2,no of course not .
Ses05M_script01_2_M013,2,all right . all right .
Ses05M_impro01_F000,5,can i help you ?
Ses04M_script02_1_M023,1,there s mystery here and magic a little bit of the unexplainable . i don t see how you can not be interested .
Ses01F_script03_2_M007,0,what about me ?
Ses05M_script01_3_F003,5,well your mother first of all pretty much told me to leave .
Ses02F_script02_2_F045,1,or not .
Ses03M_impro05a_M026,0,you re the manager ? you don t know where you work for you don t know where you re at and you re the manager ?
Ses02F_impro01_M009,2,i think you re just gonna you re gonna have to get em and then you can back and then we ll help you out . maybe we can 
Ses04M_impro05_M033,2,with different names on them ? that 
Ses02M_impro01_F005,5,i i can take your driver s license but i need another form of id in order to process this paper work .
Ses04M_script01_2_F003,0,nobody comes seven hundred miles just to see .
Ses03F_script03_2_F021,2,adders don t snap they sting .
Ses04M_impro05_M015,0,you understand that the contents of my bag the contents of my bag cost a hundred and fifty dollars .
Ses01M_script02_2_M043,2,maybe if you were with somebody else too ?
Ses01F_script02_2_F037,4,don t be ridiculous . anything that anything i am doing i d rather be doing it with you .
Ses02F_impro02_F000,2,it s almost time for me to go .
Ses03F_script01_2_F020,2,you got to keep believing .
Ses05M_impro05_F004,5,so within the country though ? umm
Ses01M_impro03_F016,1,oh i don t know . laughter 
Ses02M_script01_1_M011,2,why why shouldn t he dream of him ? walk around waiting for him at night i mean do we contradict him do we say straight out that we don t have any hope anymore that we haven t had hope for years now ?
Ses02F_impro05_F003,4,how do you lose a suitcase ? a huge suitcase ?
Ses03M_impro08b_F023,5,okay .
Ses04M_impro01_F010,2,i m sorry . i m sorry you re having a hard time 
Ses02F_script03_1_F022,1,which particular one ?
Ses03F_impro07_F011,1,and my mom was like natalie natalie it s garbage you know 
Ses01F_impro07_M019,1,that s how you get the big bucks . are you messing with the chair ? don t ruin it .
Ses01F_script02_2_F037,4,don t be ridiculous . anything that anything i am doing i d rather be doing it with you .
Ses01F_impro06_F022,2,she used to have these poetry parties on memorial day .
Ses02M_impro05_F013,5,they they it gets shipped to somewhere else and then it s stuck somewhere and then we have no way of tracking that .
Ses05M_script01_1b_F030,4,what the hell is this ?
Ses03F_impro02_M015,2, breathing 
Ses01M_script01_1_F003,4,what was he doing here at four in the morning ?
Ses04F_script01_3_M035,2,a sort of responsibility man for man . you understand me ?
Ses02F_script03_1_F001,3,well nobody know we re here except freda and she wouldn t ring up .
Ses05M_script01_1b_F031,0,are you crazy ?
Ses05F_script01_1_F040,2,i don t understand you do i ?
Ses03F_script02_1_F011,2,i don t know . i just don t .
Ses02M_script01_3_F008,5,well from her point of view why else would i come ?
Ses03F_script02_2_F050,1,maybe this is the right place after all .
Ses03M_impro08a_F022,0,that you better be sorry .
Ses03M_impro03_M018,1,dim down the lights and uh i got on one of the tables pulled her up .
Ses05F_impro06_F021,2,it s really bizarre you know when you know somebody really well and then . . .
Ses02M_script03_1_M003,3,we re all right darling aren t we whatever happens ?
Ses01F_script01_1_F000,2,what s he going to say ?
Ses04M_impro07_F016,1,give or take . laughter 
Ses02M_script01_2_F003,0,he s not going to marry her .
Ses02F_script01_1_F032,2,i don t want a diagram . umm he thinks he s coming back chris . you marry that girl and you re pronouncing him dead .
Ses03M_script01_1_M009,0,you know that larry s not coming back and i know that too . why we both go on letting him think that we both believe with him .
Ses05M_impro03_M010,1,and i pop up out of the water and i had planned it already you know ? i pop up out of the water and i breathing and i like grab her hand you know . and that in my hand i ve got the ring .
Ses04F_impro07_M002,4,get out .
Ses01M_impro06_M022,2,he was a really really good guy .
Ses01M_script02_2_M010,2,is not supposed to like anything . we come down here we look at the fish they arrive we go woo ah fish .
Ses03M_script02_1_M023,1,honey this is a natural phenomenon . it only happens once a year . i mean think about the people in kansas they would have to get hotel reservations and plane tickets to come and see this . we re only forty minutes away . this is too good to pass up .
Ses05F_script02_2_M024,2,a vacation ? a new carpet a poodle ? a bag of ice cream a suicide pack what what carla ? what the hell do you want ?
Ses02M_impro03_M016,1,no yes so
Ses02M_script02_2_F010,2,no we won t it s pointless . it s like waiting up to see santa claus 
Ses02M_impro07_M014,1,hey yes you know that s that s what i m coming for .
Ses03F_script03_2_M008,0,that s a nice point of view i must say .
Ses02F_script02_2_M021,5,okay yeah sure i see it now . listen you wanna dance ?
Ses01M_script02_1_F005,0,you keep saying my flashlight like somehow it s just yours . how s that supposed to make me feel ?
Ses03F_impro05_F004,2,well that s what i m asking you . what i don t know what happened to it .
Ses05M_script03_2_F035,0,you are far too temperamental . try to control yourself .
Ses04M_impro06_M002,2,a major part of your life and then they re gone . and i don t know . that s not really it s never really happened to me before .
Ses01M_impro02_M016,2,i m going to be fine too okay ?
Ses03F_impro07_M009,4,oh really ?
Ses02M_impro08_M030,5,you know it gets it gets difficult you know so alright .
Ses02F_impro03_M004,1,that is great . you look radiant . i should ve guess .
Ses01M_script03_1_M000,3,good god .
Ses01M_script01_1_F003,4,what was he doing here at four in the morning ?
Ses03F_impro07_M013,1,oh jesus . that is so amazing .
Ses04F_script03_1_M002,3,it must be them then .
Ses04F_script01_1_F009,4,what ?
Ses01M_script02_2_M039,5,yeah it is .
Ses01M_script03_1_M000,3,good god .
Ses01M_script01_1_F003,4,what was he doing here at four in the morning ?
Ses05M_impro07_F007,1,i heard it s so tough to get into .
Ses04M_impro06_F017,2,i know .
Ses01M_script01_1_F010,4,what ?
Ses05M_impro02_F017,3,but so many people have died .
Ses03M_script01_1_M035,2,alright then .
Ses01M_impro06_M027,2,yeah .
Ses01F_script02_1_M027,2,yeah they do .
Ses03F_script03_1_F002,3,i mean nobody knows we re here except for freda and she wouldn t ring up .
Ses05M_impro02_F016,3,oh my god .
Ses02M_impro04_M011,2,i mean i can t i can t be persistent forever you know you can t not have a job forever you know i ve got i ve got to do something i ve got to make money and get food on the table .
Ses04M_script03_2_F012,2,if you hadn t been so nosey you never would have known a thing about it .
Ses02F_impro01_F006,2,look i ve been waiting in line for a really long time . i mean you ve seen how long it is .
Ses04M_script03_1_F002,3,what are we to do ?
Ses04M_impro08_M000,2,thank you for calling sprint . we care about everybody . how can i help you ?
Ses03M_script02_2_M000,1,so what do you think ?
Ses04M_script03_1_M001,3,i wonder .
Ses02F_impro03_M006,4,what ?
Ses05F_impro07_F033,1, laughter 
Ses05M_script03_2_F043,0,brute
Ses03M_script01_2_F015,0,laugh laugh at me but i will . because you know what happened when she came here ? when she came back she slept in his room the memorial broke into pieces . joe look . look at it . you got to believe with me .
Ses05M_script01_3_F027,1, laughter what will i do with a fortune ?
Ses03F_impro07_M017,4,shit . that s 
Ses01M_script01_1_F001,4,when ?
Ses04M_script01_2_F015,0,she goes to sleep in his bed and his memorial breaks in pieces . look . look at it . joe 
Ses05F_impro03_M003,1,no way .
Ses04F_impro05_M015,2,sign away your luggage to the
Ses02M_impro08_M005,5,i know they don t tell you that kind of thing .
Ses05M_script03_1_M002,3,must be them then ?
Ses01F_impro07_M008,1,yeah . big time .
Ses04F_script03_1_M002,3,it must be them then .
Ses04M_impro07_M012,1,i m guessing you know it s like i i checked it out . and like they have a decent history program .
Ses01F_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses03M_script03_2_F016,5,no just making myself beautiful for you .
Ses05M_impro03_M021,1,it will be perfect .
Ses03F_impro07_M018,4,oh my god . that s i heard it s top five in the grauman scale or something .
Ses01F_script01_1_M032,2,i ve given it three years of thought . and i d hope that if i waited father would forget about larry and then we could just have a regular wedding and everyone would be happy .
Ses03F_script01_3_M045,1,annie 
Ses05F_script02_2_F007,2,for heaven s sake augie grow up we are not going to see the grunions .
Ses03F_impro07_M018,4,oh my god . that s i heard it s top five in the grauman scale or something .
Ses02F_impro05_F005,4,fifty dollars ? for my suitcase ? i mean the suitcase itself was like a hundred and fifty dollar just for the suitcase but all the things inside all my clothes all my personal belongings the sentimental value not to mention which is more more than all of that together .
Ses05M_script03_2_F034,0,very well . if you have to be boorish and idiotic .
Ses03M_impro05a_F021,5,please please
Ses03M_impro02_F005,4,next week ?
Ses03F_script03_2_M042,0,no you re not going out like this . no you re not .
Ses02F_script02_2_M035,2,i know me neither .
Ses02F_script03_2_M035,2,this is no time of the year for tunis .
Ses03F_impro03_M009,4,oh 
Ses05F_script01_1_M025,0,to hell with that !
Ses01M_script03_1_F037,1,scratching and biting like panthers . laughter oh . . .
Ses05M_impro04_M032,2,no it s demeaning . i am not a clown . i have talent . clowns don t have talent .
Ses02M_script03_1_M002,3,must be them then .
Ses03F_script01_3_F005,2,well for one thing your mother so much has told me to go . laughter .
Ses01M_script03_1_M000,3,good god .
Ses03F_script01_1_M041,5,but if i can t have that here then i ll get out .
Ses04M_script02_1_M033,1,well so what did you think ?
Ses04M_impro08_F025,4,really ?
Ses05M_impro08_F017,5,uh it it s like a bunch of different letter and numbers and stuff .
Ses03M_script01_1_F034,2,he thinks he s coming back . and you go off and marry that girl and you re just pronouncing him dead and what s going to happen to him ? i don t know . do you ? i mean i don t know .
Ses03M_impro08a_M020,5,i m sorry it has to do with an electrical power outage and stuff 
Ses02F_script01_2_F014,2,believe with me joe . i can t stand all alone .
Ses04M_script01_1_F021,0,i ignore what i got to ignore . the girl is larry s girl .
Ses03F_script03_1_F003,3,what are we to do ?
Ses02M_script03_2_M026,0,what riotous time you must have had .
Ses04F_script01_3_M043,2,when you drive the new car you have to know that it came out of the love a man can have for a man . you ve got to be a little better because of that .
Ses01M_impro07_M021,4,oh you mean it s not really sport that what you re saying ?
Ses03F_impro06_F025,2,just seems so unfair is the way it is .
Ses04M_script03_2_M054,0,you re a mean evil minded
Ses02M_script01_1_F015,5,i got an idea but what s the story ?
Ses03F_script03_2_F037,0,i will not . go away . go away . i hate you .
Ses03M_impro07_M011,1,this will be like high school but even better .
Ses02M_script01_1_F011,2,you can t say that to him .
Ses04M_impro04_M013,2,this is stupid .
Ses01F_script03_1_F002,3,it had to happen sooner or later . what are we going to do ?
Ses01F_script03_1_M002,3,it must be them then .
Ses02M_impro06_F001,4,oh my god . oh my god i m so sorry .
Ses05F_impro04_M011,5,well you know what ? life gets humili . . . humiliating at times .
Ses05F_impro03_M032,1,that is amazing . you must be so excited . did you tell your mom ?
Ses04M_impro02_F016,2,there has to be something . i mean we can t just live with this . it s not it just won t work this way .
Ses01M_script01_1_F034,4,what the hell is this ?
Ses05F_impro01_M008,2,i don t have those forms ma am . i can t help you . that s why you need to go to line two a .
Ses02M_script02_1_M016,1,you think they can hear us talk or feel the vibrations in the sand when we move around ?
Ses04M_impro05_M026,0,but i need to speak to somebody who can make the three check thing happen .
Ses04F_impro01_F005,2,i have done everything everyone in this entire place has told me to do . i ve been here for over an hour . they make me wait in line . every single time i start over again .
Ses05M_impro02_F017,3,but so many people have died .
Ses02F_impro04_F011,2,it s just really hard . i feel like their starting to get like a personal prejudice against me . you know what i mean ? like it s like suddenly it starts to feel like it s just you that they say no to and it s not that they re not taking applications and it s not that they re not hiring people it s just you particularly they have some particular reason for just hating you . you know ?
Ses01F_impro04_F016,2,i m there in front of them . i m telling them what i m good at .
Ses02F_impro01_M012,2,no it s 
Ses05M_impro03_M024,1,of course . i told them right away . we called them all right them .
Ses02M_impro08_F018,3,so is there any i mean what if they spend something again ?
Ses03M_impro03_F028,4,what ?
Ses02F_impro06_M018,5,that will be it ll be it ll be better that way . i mean time will tell . time heals you know and it s good . it s okay . i mean it wasn t anybody s fault or anything like that so .
Ses04F_script01_2_F017,2,believe with me joe . i can t stand alone .
Ses05M_script02_2_M026,0,because you know what you get carla ? you know what you get ? this .
Ses04F_script02_2_M034,2,sand in our toes and wind in our hair and the fish will always come and the bills will always pay themselves and ha ha baby the jokes on us . because you know what you get 
Ses04M_impro05_F003,5,right .
Ses01F_script03_1_M002,3,it must be them then .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses05M_impro04_M006,2,but i don t know . god what am i going to do ? should i go back to school ? i can t i can t afford to go back to school .
Ses04F_script01_3_M032,2,i put them in my pocket . that s only a little thing but these are the kind of guys i had .
Ses04F_script01_3_F015,1,i ll never forgive you . why did you wait all these years ? all i ve done is sit and wonder if i was crazy for thinking of you .
Ses02F_impro01_M023,2,so if you wanna go get your birth certificate um maybe come back i don t maybe you can talk to the person in the in the front of line maybe . i don t know .
Ses05F_impro06_M017,5,is there a funeral planned ? or 
Ses04F_script03_1_F012,5,who s they ?
Ses04F_impro08_M029,2,no cindy just don t even look don t even . cuz i look cindy i know you don t care about me okay . i know that i m just like another person who calls 
Ses04F_script03_1_M001,3,i wonder .
Ses03F_script02_1_M018,4,what ? are you kidding me ? we just got here . we d miss it . what s the point of coming down there if we just turn around and go home ?
Ses04F_impro04_M019,5,and you like you know you shave your legs and everything ?
Ses02M_impro06_F016,2,you shouldn t be alone
Ses05F_impro07_M015,1,you re going to have so much fun . and there s lo tons of people you re going to meet so many people i m going to meet so many people too because we re going to be there together .
Ses02M_script01_3_M004,4,what ?
Ses01M_impro01_M017,2,i need california id .
Ses04M_impro06_M011,2,this is just this is a terrible life . i just don t understand .
Ses01F_impro05_M013,5,yeah .
Ses01F_impro05_F028,0,okay . i ll do that .
Ses03F_impro07_F028,1,yeah . i ll get like one of those little 
Ses03F_impro03_M002,1,oh jesus .
Ses05M_impro02_F019,3,i mean i i know that you re a good soldier but not everybody else is . and what if
Ses02M_script03_2_M039,0,turn it off .
Ses02M_impro08_F020,4,oh really ?
Ses02F_script01_3_M031,2,then i came back and it was incredible . there was no meaning in it here . the whole thing to them seemed like sort of a bus accident . i went to work with dad and that rat race again .
Ses05F_impro04_F040,5,yeah .
Ses05F_impro07_F006,1,uh i don t know .
Ses02M_script02_2_M027,2,a vacation ?
Ses03M_impro03_F023,1,wait wait wait i want you to marry me ? no shouldn t you like be more like a question like would you marry me ? not like i want you to marry me . it s like a demand .
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses04M_script03_2_M035,0,no restraint at all very enjoyable . you never had much anyhow .
Ses02M_impro05_M004,4,for some reason so you think it won t show up ?
Ses04M_impro04_F000,5,well there has to be something you haven t tried .
Ses03M_script02_2_F046,1,no i m beginning to think you might be right .
Ses02M_script03_1_M002,3,must be them then .
Ses03F_impro08_M006,0,you know what ? i m just going to patient ? i m a busy man .
Ses04M_impro08_F002,2,uh . yeah i just gave it to the automated thing like five times .
Ses01F_script03_1_M002,3,it must be them then .
Ses04M_script03_2_F026,0,adders don t snap they sting .
Ses03M_script03_2_M046,0,oh .
Ses05M_script03_1_M027,1,horrible thing . i hated it .
Ses01M_script02_2_F038,4,are you kidding me ? for heaven sake augie anything i m doing i d rather be doing it with you .
Ses03M_impro08a_F014,0,i want to talk to a supervisor
Ses03F_impro07_F003,4,pregnant ? what are you talking about ? no .
Ses03M_script03_1_F003,1,now and always sweet .
Ses02M_impro07_F002,4,oh u .s .c . ? oh my gosh that s awesome that was your top choice right ?
Ses04F_impro07_F061,1,student counsel ?
Ses02M_script02_2_M020,1,of course i see it now you want this to be like that other time right ? that s it right ?
Ses04M_impro05_M018,0,just you can fill out the form we can fill out no no no we can fill out the form three times .
Ses01M_script03_1_M001,3,i wonder .
Ses05M_script01_1b_M020,0,she s not larry s girl .
Ses02F_script03_1_F001,3,well nobody know we re here except freda and she wouldn t ring up .
Ses05M_impro05_M002,5,uh like an hour and a half ago . i talked to somebody who was standing out there and they said wait . sometimes like random butt pieces come out late .
Ses01F_impro04_F025,2,why ? what choice ?
Ses01M_impro07_M022,4,it s totally a sport . what are you talking about ?
Ses05M_script01_3_M012,4,why didn t you ?
Ses02F_script01_3_M010,1,you feel it s wrong here don t you ? this yard this chair . i want you to be ready for me . i don t want to have to win you away from anything .
Ses02M_script02_2_F008,2,we never do do we ? i mean have we ever ?
Ses03F_script02_1_M010,1,i hope the moon stays out .
Ses05F_impro07_M007,1,okay you re right you re right you re right right . maybe we should get a place together .
Ses04M_impro04_M003,2,local business in in the area and i can t i can t get anything . like nobody 
Ses01M_script03_1_M001,3,i wonder .
Ses05F_impro02_M041,2,i love you .
Ses05M_impro04_F011,5,well i don t really know . i don t i don t know you in like a job situation so .
Ses02M_impro06_F001,4,oh my god . oh my god i m so sorry .
Ses02F_impro01_F014,2,i can t go i have to go back to work . i don t have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes .
Ses01F_impro03_M016,5,how much did he win at the slot ?
Ses04F_script03_2_F027,0,on the contrary . a child of two could get violently drunk on only one glass of brandy .
Ses03F_impro07_F003,4,pregnant ? what are you talking about ? no .
Ses05M_impro02_F017,3,but so many people have died .
Ses01F_impro05_F011,0,is this a joke ?
Ses04F_impro08_F006,5,can you be a little more specific sir ?
Ses04M_impro07_M013,1,so and like the geology just is awesome . it rocks no pun intended . laughter 
Ses01F_script03_2_M013,2,oh . don t be so grand . just because you don t happen to want one at the moment .
Ses01F_script03_2_F039,0,oh . yes i am .
Ses02M_impro02_F013,2,our baby needs a dad you can t leave . okay you can t disappear .
Ses04F_script03_2_F026,0,you always had a weak head .
Ses05M_script01_1_F024,5,have you asked annie yet ?
Ses04M_script01_3_F022,2,how many ?
Ses04F_script03_1_M001,3,i wonder .
Ses03M_script02_1_F005,5,yes .
Ses04F_impro07_F001,1,my acceptance letter .
Ses01F_impro07_F004,1,i don t know . i spend so much time commuting as it is i d rather .
Ses03M_impro02_M035,2,what am i going to do ?
Ses05M_script01_1_F031,4,what the hell is this ?
Ses02M_script01_1_M017,5,you know .
Ses01F_impro04_F014,5,yeah .
Ses05F_impro05_M005,5,it seems like it went through heath row . i see it here . uh 
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses05M_script01_3_F013,1,well i mean until then you never wrote and when you did what did you say ? i mean you sure can be ambiguous .
Ses04M_script03_1_M002,3,it must be them then .
Ses05M_impro07_F025,5,um 
Ses01F_script01_1_M021,2,i don t know why it is but every time i reach out for something i have to pull back because i am afraid other people will suffer . my whole bloody life time after time .
Ses05F_impro07_M000,1,what
Ses05M_script03_1_M002,3,must be them then ?
Ses05M_impro07_F032,5,yeah .
Ses04M_impro07_F004,1,that s amazing . i ve seen it on tv . um wow . i mean well what are you going to major in ? what are you going to do ?
Ses04M_script03_1_F029,1,how ridiculous . how utterly utterly ridiculous .
Ses02F_impro07_M019,1,i mean because you went to the campus before right ?
Ses01F_script02_2_F029,2, breathing 
Ses03F_impro06_F022,2,because this other half was just kind of like ripped away .
Ses01M_script02_1_M035,2,i don t get it though i mean the first time we came here you said it was like the best night of your life . . .
Ses05F_impro04_F006,2,that s fine . i d be willing to start anywhere . i can t get a job .
Ses04M_script03_2_M033,0,i suppose you let him kiss you a good deal more then hmm ?
Ses05F_impro02_M039,4,three weeks ?
Ses02M_impro02_M000,2,i know i know . i don t want to go either baby . i love you know . and i m going to miss you a lot .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses04M_impro02_M008,5,there s nothing i can do . i mean i have to go .
Ses04F_script01_2_M018,2,what have i got to hide ? what the hell is matter with you kate ?
Ses01M_script02_2_F039,4,yes don t be ridiculous . don t you know that ?
Ses02F_impro05_F002,4,some problems ? what is that supposed to mean ?
Ses05F_script01_3_F008,5,well from her point of view why else would i come ?
Ses05M_script03_2_M022,2,nonsense they ve got a little bag of venom behind their fangs and they snap !
Ses02M_script01_3_F012,1,well you started to write me
Ses03M_impro04_M012,2,and i was pulling my hair out and it was like oh my god . so i just had to finish the major so now they re like why are you an engineering major and why are you working trying to work at a restaurant . and it s like i don t know just give me the damn job .
Ses01M_script02_1_F002,4,what flashlight ?
Ses01M_script02_1_F002,4,what flashlight ?
Ses03F_impro06_F015,2,i know . he was he had so much going for him .
Ses03F_impro02_M025,2,i don t want the money . i want you here
Ses02F_script01_1_F044,2,i can see that .
Ses03M_script03_2_F011,0,i don t see what you have to go on and on with this kind of thing .
Ses01M_script03_1_F001,3,freda is the only one who knows we are here . she wouldn t ring up .
Ses02M_script03_2_F015,5,no i m just making myself fascinating for you .
Ses05F_impro03_F036,1, laughter 
Ses01M_impro05_M023,0,yeah it s really unfortunate you know why because i m going to get fired if i don t get that . so i need to have that back .
Ses02M_script03_1_M000,3,good god .
Ses02M_script01_1_M043,2,i know i know mom . all right . just help me stay here .
Ses02M_script01_2_M012,2,calm yourself .
Ses01F_script03_1_M000,3,good god .
Ses04F_impro04_F016,0,okay . okay fine .
